name,link,rating,num_reviews,price,cuisine,district,num_bookings
Bazille - Nordstrom San Francisco Centre,https://www.opentable.com/r/bazille-nordstrom-san-francisco-centre-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.6 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/bazille-nordstrom-san-francisco-centre-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(312)</span> <span class=""screen-reader"">Review - Bazille - Nordstrom San Francisco Centre</span></a>",(312),$    $,Contemporary American,Downtown / Union Square,Booked 5 times today
Cafe de la Presse,https://www.opentable.com/cafe-de-la-presse?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.6 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/cafe-de-la-presse?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1661)</span> <span class=""screen-reader"">Review - Cafe de la Presse</span></a>",(1661),$    $,French,Downtown / Union Square,Booked 27 times today
bota tapas and paella bar,https://www.opentable.com/r/bota-tapas-and-paella-bar-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.2 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-quarter.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/bota-tapas-and-paella-bar-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(556)</span> <span class=""screen-reader"">Review - bota tapas and paella bar</span></a>",(556),$    $    $,Tapas / Small Plates,Downtown / Union Square,
The Vault Garden,https://www.opentable.com/r/the-vault-restaurant-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.5 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/the-vault-restaurant-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(421)</span> <span class=""screen-reader"">Review - The Vault Garden</span></a>",(421),$    $    $,Californian,Financial District / Embarcadero,
Mastro's Steakhouse - San Francisco,https://www.opentable.com/r/mastros-steakhouse-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.5 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/mastros-steakhouse-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(532)</span> <span class=""screen-reader"">Review - Mastro's Steakhouse - San Francisco</span></a>",(532),$    $    $    $,Steak,Downtown / Union Square,
Starbelly,https://www.opentable.com/starbelly?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.6 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/starbelly?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1041)</span> <span class=""screen-reader"">Review - Starbelly</span></a>",(1041),$    $,Californian,Castro,
Mela Tandoori Kitchen,https://www.opentable.com/mela-tandoori-kitchen?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.5 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/mela-tandoori-kitchen?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(446)</span> <span class=""screen-reader"">Review - Mela Tandoori Kitchen</span></a>",(446),$    $,Indian,Civic Center / Hayes Valley / Van Ness,Booked 5 times today
Acquolina,https://www.opentable.com/acquolina?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/acquolina?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(252)</span> <span class=""screen-reader"">Review - Acquolina</span></a>",(252),$    $    $,Italian,North Beach,Booked 30 times today
Curbside Cafe,https://www.opentable.com/curbside-cafe?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.5 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/curbside-cafe?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(623)</span> <span class=""screen-reader"">Review - Curbside Cafe</span></a>",(623),$    $,French,Pacific Heights,Booked 18 times today
Ideale,https://www.opentable.com/r/ideale-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.5 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/ideale-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1285)</span> <span class=""screen-reader"">Review - Ideale</span></a>",(1285),$    $    $,Italian,North Beach,
Fogo de Chao - San Francisco,https://www.opentable.com/r/fogo-de-chao-brazilian-steakhouse-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/fogo-de-chao-brazilian-steakhouse-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(1358)</span> <span class=""screen-reader"">Review - Fogo de Chao - San Francisco</span></a>",(1358),$    $    $    $,Brazilian Steakhouse,SOMA,
Cesario's,https://www.opentable.com/cesarios?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/cesarios?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(900)</span> <span class=""screen-reader"">Review - Cesario's</span></a>",(900),$    $    $,Italian,Downtown / Union Square,Booked 16 times today
Cafe Zoetrope,https://www.opentable.com/cafe-zoetrope?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/cafe-zoetrope?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(172)</span> <span class=""screen-reader"">Review - Cafe Zoetrope</span></a>",(172),$    $,Italian,North Beach,
Doppio Zero - San Francisco,https://www.opentable.com/r/doppio-zero-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.6 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Exceptional</span></div>  <a class=""review-link"" href=""https://www.opentable.com/r/doppio-zero-san-francisco?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(52)</span> <span class=""screen-reader"">Review - Doppio Zero - San Francisco</span></a>",(52),$    $,Italian,Downtown / Union Square,
Z & Y Restaurant,https://www.opentable.com/z-and-y-restaurant?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&corrid=05d266af-16a6-45cf-a655-ebb98d6248ee,"<div role=""img"" class=""star-rating-score"" aria-label=""4.4 stars out of 5"">    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-full.svg""></span>    <span class=""star"" aria-hidden=""true""><img src=""/s/static/images/compressed/star-half.svg""></span> </div> <div class=""review-rating-text xsmall-bold""> <span>Awesome</span></div>  <a class=""review-link"" href=""https://www.opentable.com/z-and-y-restaurant?avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ&amp;corrid=05d266af-16a6-45cf-a655-ebb98d6248ee#reviews"" target=""_blank""><span class=""underline-hover"">(203)</span> <span class=""screen-reader"">Review - Z &amp; Y Restaurant</span></a>",(203),$    $,Chinese,Chinatown,
